quantile,variable,amount,type,risk,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,Utility,5000,Loan,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,Income,5000,Loan,2,20804.0,23619.0,26196.0,28970.0,31433.0,33584.0,35951.0,37793.0,39669.0,41311.0,43416.0,45379.0,46454.0,47128.0,48358.0,49477.0,49519.0,50653.0,50736.0,51122.0,50997.0,51602.0,51758.0,51776.0,51491.0,50959.0,50911.0,50377.0,49831.0,49094.0,48448.0,47466.0,46228.0,45094.0,43964.0,42134.0,41123.0,39311.0,37015.0,35156.0,33127.0,31012.0,28344.0,25856.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0
2,Payments,5000,Loan,2,805.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0,327.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Consumption,5000,Loan,2,17281.0,20531.0,23285.0,25781.0,28088.0,30181.0,32284.0,34078.0,35982.0,37714.0,39354.0,40845.0,41805.0,42722.0,43614.0,44445.0,45069.0,45576.0,45919.0,46332.0,46605.0,46865.0,46914.0,46915.0,46790.0,46688.0,46436.0,46069.0,45605.0,45174.0,44593.0,43934.0,43172.0,42387.0,41551.0,40603.0,39689.0,38664.0,37550.0,36493.0,35375.0,34270.0,33136.0,31983.0,29994.0,29348.0,28698.0,27989.0,27284.0,26550.0,25804.0,25052.0,24289.0,23529.0,22764.0,22002.0,21242.0,20492.0,19767.0,19066.0,18397.0,17764.0,17162.0,16596.0,16065.0,15571.0,15121.0,14721.0,14366.0,14059.0,13799.0,13582.0,13406.0,13272.0,13184.0,13164.0,13292.0,13826.0,16200.0
2,Utility,5000,Loan,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,Income,5000,Loan,2,21466.0,25009.0,27992.0,31719.0,35526.0,38181.0,41712.0,44427.0,48421.0,51426.0,54705.0,57185.0,59860.0,62033.0,64708.0,66467.0,69029.0,71314.0,72264.0,74458.0,75516.0,77160.0,77827.0,78720.0,79171.0,79246.0,79814.0,78919.0,78893.0,78843.0,78137.0,76779.0,75317.0,74765.0,72330.0,71377.0,69020.0,67810.0,64582.0,62022.0,57635.0,54505.0,49975.0,45344.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0,21289.0
3,Payments,5000,Loan,2,805.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0,327.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Consumption,5000,Loan,2,17574.0,21217.0,24264.0,27288.0,30124.0,32779.0,35313.0,37695.0,40219.0,42364.0,44407.0,45890.0,47321.0,48630.0,49813.0,50822.0,51808.0,52671.0,53554.0,54312.0,55024.0,55689.0,56351.0,56871.0,57414.0,57871.0,58326.0,58700.0,59078.0,59447.0,59771.0,60080.0,60283.0,60563.0,60760.0,60929.0,61124.0,61232.0,61300.0,61391.0,61356.0,61327.0,61226.0,61052.0,59858.0,59794.0,59725.0,59614.0,59435.0,59253.0,59077.0,58817.0,58509.0,58140.0,57782.0,57352.0,56867.0,56328.0,55727.0,55073.0,54360.0,53567.0,52665.0,51626.0,50446.0,49110.0,47636.0,46057.0,44405.0,42705.0,40985.0,39298.0,37686.0,36200.0,34916.0,33980.0,33689.0,34784.0,40621.0
3,Utility,5000,Loan,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,Income,5000,Loan,2,21608.0,25837.0,30229.0,35026.0,40032.0,45325.0,50800.0,55831.0,61680.0,65964.0,72511.0,78387.0,84974.0,91934.0,97279.0,104868.0,110504.0,115037.0,122456.0,130126.0,133075.0,139331.0,145292.0,149035.0,154870.0,156884.0,161514.0,162780.0,164431.0,168724.0,169172.0,170913.0,168116.0,168689.0,168441.0,166869.0,164502.0,162111.0,156130.0,150733.0,144766.0,137474.0,128318.0,119380.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0
